item_id,order_id,product_id,quantity,unit_price,line_total
I025774,O014664,P0263,1,1094.91,1094.91
I025775,O014665,P0084,1,285.1,285.1
I025776,O014666,P0026,1,146.77,146.77
I025777,O014667,P0311,1,17.55,17.55
I025778,O014667,P0309,1,52.11,52.11
I025779,O014667,P0077,1,144.53,144.53
I025780,O014668,P0288,1,62.15,62.15
I025781,O014668,P0353,1,53.77,53.77
I025782,O014669,P0174,1,187.75,187.75
I025783,O014670,P0437,1,98.36,98.36
I025784,O014670,P0448,1,110.82,110.82
I025785,O014671,P0026,1,146.77,146.77
I025786,O014671,P0376,3,162.59,487.77
I025787,O014672,P0307,3,45.38,136.14
I025788,O014672,P0395,2,71.75,143.5
I025789,O014673,P0162,1,159.25,159.25
I025790,O014674,P0076,1,233.26,233.26
I025791,O014674,P0108,1,31.62,31.62
I025792,O014675,P0274,1,57.38,57.38
I025793,O014676,P0131,1,73.03,73.03
I025794,O014676,P0185,1,146.37,146.37
I025795,O014677,P0345,1,79.7,79.7
I025796,O014677,P0068,1,17.57,17.57
I025797,O014677,P0330,1,526.38,526.38
I025798,O014678,P0200,1,238.54,238.54
I025799,O014678,P0217,2,297.79,595.58
I025800,O014679,P0438,1,486.44,486.44
I025801,O014680,P0360,1,48.84,48.84
I025802,O014680,P0328,2,483.42,966.84
I025803,O014681,P0414,2,80.78,161.56
I025804,O014682,P0498,2,187.22,374.44
I025805,O014682,P0396,1,102.12,102.12
I025806,O014683,P0401,1,207.16,207.16
I025807,O014683,P0372,1,42.86,42.86
I025808,O014683,P0254,1,25.8,25.8
I025809,O014684,P0152,1,369.79,369.79
I025810,O014685,P0201,1,785.59,785.59
I025811,O014685,P0032,1,205.49,205.49
I025812,O014685,P0293,2,121.49,242.98
I025813,O014685,P0335,2,926.62,1853.24
I025814,O014686,P0182,2,1076.66,2153.32
I025815,O014687,P0208,2,10.21,20.42
I025816,O014688,P0220,1,74.78,74.78
I025817,O014689,P0443,1,160.92,160.92
I025818,O014689,P0214,1,135.66,135.66
I025819,O014690,P0405,1,1026.48,1026.48
I025820,O014691,P0344,1,11.12,11.12
I025821,O014692,P0098,2,121.0,242.0
I025822,O014692,P0019,1,46.32,46.32
I025823,O014693,P0406,1,1252.39,1252.39
I025824,O014693,P0464,1,684.13,684.13
I025825,O014693,P0184,1,71.86,71.86
I025826,O014694,P0239,1,213.26,213.26
I025827,O014695,P0406,1,1252.39,1252.39
I025828,O014695,P0111,1,1037.03,1037.03
I025829,O014695,P0142,1,151.05,151.05
I025830,O014696,P0270,1,43.08,43.08
I025831,O014697,P0306,1,36.86,36.86
I025832,O014697,P0359,1,312.92,312.92
I025833,O014697,P0280,1,71.06,71.06
I025834,O014698,P0304,1,20.41,20.41
I025835,O014698,P0243,1,86.13,86.13
I025836,O014698,P0337,1,992.93,992.93
I025837,O014699,P0497,1,49.96,49.96
I025838,O014699,P0348,2,86.93,173.86
I025839,O014700,P0414,1,80.78,80.78
I025840,O014700,P0002,1,34.83,34.83
I025841,O014700,P0267,3,123.26,369.78
I025842,O014701,P0021,1,225.3,225.3
I025843,O014701,P0489,2,388.59,777.18
I025844,O014702,P0382,1,207.33,207.33
I025845,O014702,P0370,2,313.74,627.48
I025846,O014702,P0254,2,25.8,51.6
I025847,O014702,P0413,2,58.1,116.2
I025848,O014703,P0161,1,273.12,273.12
I025849,O014704,P0112,1,457.9,457.9
I025850,O014704,P0043,1,122.45,122.45
I025851,O014705,P0465,1,52.79,52.79
I025852,O014706,P0077,1,144.53,144.53
I025853,O014706,P0416,1,113.67,113.67
I025854,O014706,P0016,1,303.79,303.79
I025855,O014707,P0324,1,61.61,61.61
I025856,O014707,P0155,1,233.32,233.32
I025857,O014707,P0068,2,17.57,35.14
I025858,O014707,P0145,1,157.42,157.42
I025859,O014708,P0165,2,1428.61,2857.22
I025860,O014709,P0284,1,1290.67,1290.67
I025861,O014709,P0276,1,235.47,235.47
I025862,O014710,P0384,2,54.96,109.92
I025863,O014710,P0248,1,32.77,32.77
I025864,O014711,P0264,1,296.9,296.9
I025865,O014712,P0202,1,458.33,458.33
I025866,O014713,P0077,1,144.53,144.53
I025867,O014714,P0417,1,158.45,158.45
I025868,O014714,P0490,1,43.01,43.01
I025869,O014715,P0041,2,329.03,658.06
I025870,O014716,P0029,1,1161.57,1161.57
I025871,O014716,P0097,1,14.42,14.42
I025872,O014716,P0016,1,303.79,303.79
I025873,O014717,P0212,1,376.73,376.73
I025874,O014717,P0495,1,273.23,273.23
I025875,O014717,P0171,1,413.86,413.86
I025876,O014718,P0472,1,449.69,449.69
I025877,O014718,P0163,1,117.52,117.52
I025878,O014718,P0047,1,749.76,749.76
I025879,O014718,P0288,1,62.15,62.15
I025880,O014719,P0377,1,200.5,200.5
I025881,O014719,P0007,1,182.15,182.15
I025882,O014720,P0429,1,386.87,386.87
I025883,O014721,P0207,1,1435.52,1435.52
I025884,O014721,P0425,1,397.86,397.86
I025885,O014722,P0222,1,280.44,280.44
I025886,O014723,P0165,1,1428.61,1428.61
I025887,O014723,P0411,2,72.69,145.38
I025888,O014724,P0067,1,300.53,300.53
I025889,O014725,P0201,1,785.59,785.59
I025890,O014726,P0062,1,43.01,43.01
I025891,O014726,P0235,1,509.15,509.15
I025892,O014726,P0150,1,51.94,51.94
I025893,O014726,P0381,1,77.03,77.03
I025894,O014727,P0100,1,24.68,24.68
I025895,O014728,P0268,1,339.84,339.84
I025896,O014729,P0286,1,90.63,90.63
I025897,O014730,P0457,1,341.15,341.15
I025898,O014731,P0311,1,17.55,17.55
I025899,O014732,P0225,1,178.35,178.35
I025900,O014732,P0077,1,144.53,144.53
I025901,O014733,P0013,1,58.05,58.05
I025902,O014734,P0487,1,44.49,44.49
I025903,O014734,P0349,1,300.45,300.45
I025904,O014735,P0269,2,109.4,218.8
I025905,O014736,P0110,1,1258.28,1258.28
I025906,O014736,P0204,1,1476.52,1476.52
I025907,O014736,P0438,3,486.44,1459.32
I025908,O014737,P0398,1,209.5,209.5
I025909,O014737,P0364,1,203.91,203.91
I025910,O014738,P0098,1,121.0,121.0
I025911,O014739,P0238,1,413.11,413.11
I025912,O014740,P0135,1,28.88,28.88
I025913,O014741,P0380,1,37.11,37.11
I025914,O014741,P0325,1,182.04,182.04
I025915,O014742,P0214,2,135.66,271.32
I025916,O014742,P0243,1,86.13,86.13
I025917,O014742,P0191,1,41.26,41.26
I025918,O014743,P0263,1,1094.91,1094.91
I025919,O014744,P0319,1,140.12,140.12
I025920,O014744,P0167,1,120.95,120.95
I025921,O014745,P0113,1,16.96,16.96
I025922,O014746,P0279,1,57.89,57.89
I025923,O014747,P0309,1,52.11,52.11
I025924,O014748,P0428,1,484.96,484.96
I025925,O014749,P0071,1,807.05,807.05
I025926,O014750,P0422,1,149.73,149.73
I025927,O014751,P0457,1,341.15,341.15
I025928,O014752,P0119,2,90.85,181.7
I025929,O014753,P0389,1,136.66,136.66
I025930,O014754,P0141,2,1196.43,2392.86
I025931,O014755,P0205,1,248.7,248.7
I025932,O014755,P0054,1,1014.18,1014.18
I025933,O014755,P0311,1,17.55,17.55
I025934,O014756,P0185,1,146.37,146.37
I025935,O014757,P0139,1,280.18,280.18
I025936,O014758,P0311,1,17.55,17.55
I025937,O014758,P0010,1,164.31,164.31
I025938,O014759,P0431,1,23.15,23.15
I025939,O014759,P0076,1,233.26,233.26
I025940,O014760,P0027,3,30.61,91.83
I025941,O014760,P0312,1,369.69,369.69
I025942,O014761,P0185,1,146.37,146.37
I025943,O014762,P0179,2,370.32,740.64
I025944,O014763,P0467,1,12.25,12.25
I025945,O014764,P0013,1,58.05,58.05
I025946,O014765,P0192,1,379.39,379.39
I025947,O014765,P0345,1,79.7,79.7
I025948,O014765,P0242,1,1442.19,1442.19
I025949,O014766,P0227,1,311.57,311.57
I025950,O014767,P0357,1,91.59,91.59
I025951,O014767,P0268,2,339.84,679.68
I025952,O014767,P0159,1,959.45,959.45
I025953,O014768,P0173,1,273.27,273.27
I025954,O014769,P0151,1,391.62,391.62
I025955,O014770,P0176,1,283.36,283.36
I025956,O014771,P0276,2,235.47,470.94
I025957,O014772,P0007,2,182.15,364.3
I025958,O014773,P0152,1,369.79,369.79
I025959,O014773,P0014,1,11.59,11.59
I025960,O014774,P0037,2,82.46,164.92
I025961,O014775,P0469,1,323.06,323.06
I025962,O014776,P0112,1,457.9,457.9
I025963,O014776,P0031,2,466.07,932.14
I025964,O014777,P0123,1,197.26,197.26
I025965,O014778,P0157,3,59.21,177.63
I025966,O014778,P0034,1,1020.33,1020.33
I025967,O014779,P0243,1,86.13,86.13
I025968,O014779,P0064,1,513.17,513.17
I025969,O014780,P0439,1,328.81,328.81
I025970,O014781,P0278,1,998.12,998.12
I025971,O014781,P0486,1,262.61,262.61
I025972,O014781,P0460,1,113.15,113.15
I025973,O014782,P0379,1,58.46,58.46
I025974,O014782,P0279,1,57.89,57.89
I025975,O014783,P0377,1,200.5,200.5
I025976,O014783,P0157,1,59.21,59.21
I025977,O014784,P0024,1,29.52,29.52
I025978,O014785,P0287,1,149.31,149.31
I025979,O014785,P0428,1,484.96,484.96
I025980,O014785,P0189,2,221.1,442.2
I025981,O014786,P0038,1,388.92,388.92
I025982,O014787,P0262,1,276.61,276.61
I025983,O014787,P0294,1,219.87,219.87
I025984,O014787,P0034,1,1020.33,1020.33
I025985,O014788,P0403,1,98.2,98.2
I025986,O014788,P0172,1,60.25,60.25
I025987,O014788,P0346,1,1286.53,1286.53
I025988,O014789,P0230,1,109.82,109.82
I025989,O014790,P0033,1,382.26,382.26
I025990,O014790,P0298,2,15.01,30.02
I025991,O014791,P0348,1,86.93,86.93
I025992,O014792,P0367,2,303.39,606.78
I025993,O014793,P0299,1,1338.55,1338.55
I025994,O014794,P0142,2,151.05,302.1
I025995,O014795,P0423,1,574.45,574.45
I025996,O014795,P0238,1,413.11,413.11
I025997,O014796,P0456,1,209.37,209.37
I025998,O014796,P0034,1,1020.33,1020.33
I025999,O014797,P0252,1,585.3,585.3
I026000,O014798,P0287,2,149.31,298.62
I026001,O014799,P0134,2,980.8,1961.6
I026002,O014799,P0034,1,1020.33,1020.33
I026003,O014800,P0205,1,248.7,248.7
I026004,O014801,P0115,1,61.65,61.65
I026005,O014801,P0110,2,1258.28,2516.56
I026006,O014801,P0111,1,1037.03,1037.03
I026007,O014801,P0365,1,514.41,514.41
I026008,O014802,P0334,1,175.34,175.34
I026009,O014802,P0090,1,253.19,253.19
I026010,O014802,P0373,1,498.92,498.92
I026011,O014802,P0004,1,159.82,159.82
I026012,O014803,P0092,1,106.86,106.86
I026013,O014803,P0039,2,124.65,249.3
I026014,O014804,P0177,2,375.35,750.7
I026015,O014805,P0470,1,183.92,183.92
I026016,O014806,P0110,1,1258.28,1258.28
I026017,O014807,P0331,1,60.8,60.8
I026018,O014808,P0054,1,1014.18,1014.18
I026019,O014808,P0358,1,137.53,137.53
I026020,O014809,P0109,1,378.8,378.8
I026021,O014810,P0260,2,123.1,246.2
I026022,O014811,P0176,1,283.36,283.36
I026023,O014811,P0370,2,313.74,627.48
I026024,O014811,P0220,1,74.78,74.78
I026025,O014812,P0044,1,1327.04,1327.04
I026026,O014812,P0462,1,1009.41,1009.41
I026027,O014813,P0226,2,23.9,47.8
I026028,O014813,P0194,3,72.49,217.47
I026029,O014814,P0320,1,303.05,303.05
I026030,O014814,P0460,1,113.15,113.15
I026031,O014814,P0075,1,1316.62,1316.62
I026032,O014815,P0061,1,196.53,196.53
I026033,O014816,P0024,1,29.52,29.52
I026034,O014816,P0242,1,1343.51,1343.51
I026035,O014817,P0281,1,52.33,52.33
I026036,O014817,P0056,1,16.17,16.17
I026037,O014818,P0138,1,206.37,206.37
I026038,O014819,P0126,3,83.13,249.39
I026039,O014819,P0136,1,47.43,47.43
I026040,O014820,P0061,1,196.53,196.53
I026041,O014820,P0043,1,122.45,122.45
I026042,O014821,P0174,1,187.75,187.75
I026043,O014821,P0449,1,156.11,156.11
I026044,O014821,P0090,2,253.19,506.38
I026045,O014822,P0310,1,49.86,49.86
I026046,O014823,P0369,1,272.64,272.64
I026047,O014824,P0329,1,230.03,230.03
I026048,O014825,P0106,2,37.93,75.86
I026049,O014826,P0444,1,96.0,96.0
I026050,O014827,P0345,1,79.7,79.7
I026051,O014827,P0329,1,230.03,230.03
I026052,O014828,P0494,1,141.91,141.91
I026053,O014828,P0402,1,76.93,76.93
I026054,O014828,P0143,3,470.59,1411.77
I026055,O014829,P0386,1,143.7,143.7
I026056,O014830,P0337,1,1068.77,1068.77
I026057,O014831,P0128,2,13.6,27.2
I026058,O014831,P0077,1,144.53,144.53
I026059,O014832,P0407,1,439.88,439.88
I026060,O014832,P0128,1,13.6,13.6
I026061,O014833,P0043,1,122.45,122.45
I026062,O014834,P0299,3,1338.55,4015.65
I026063,O014835,P0051,1,143.92,143.92
I026064,O014836,P0142,1,151.05,151.05
I026065,O014837,P0479,1,89.49,89.49
I026066,O014837,P0474,2,170.57,341.14
I026067,O014837,P0101,2,171.59,343.18
I026068,O014837,P0054,1,1014.18,1014.18
I026069,O014838,P0474,1,170.57,170.57
I026070,O014839,P0309,1,52.11,52.11
I026071,O014839,P0436,1,453.79,453.79
I026072,O014839,P0330,3,526.38,1579.14
I026073,O014840,P0053,2,420.56,841.12
I026074,O014840,P0325,1,182.04,182.04
I026075,O014841,P0232,1,135.08,135.08
I026076,O014841,P0164,2,87.77,175.54
I026077,O014841,P0309,1,52.11,52.11
I026078,O014841,P0316,2,241.26,482.52
I026079,O014842,P0118,1,240.86,240.86
I026080,O014843,P0297,1,756.22,756.22
I026081,O014843,P0068,1,17.57,17.57
I026082,O014844,P0494,3,141.91,425.73
I026083,O014845,P0407,1,439.88,439.88
I026084,O014845,P0049,1,1196.18,1196.18
I026085,O014846,P0087,1,1586.89,1586.89
I026086,O014846,P0191,1,41.26,41.26
I026087,O014846,P0214,1,135.66,135.66
I026088,O014846,P0100,1,24.68,24.68
I026089,O014847,P0330,2,526.38,1052.76
I026090,O014848,P0423,1,574.45,574.45
I026091,O014848,P0291,1,458.94,458.94
I026092,O014849,P0018,1,147.45,147.45
I026093,O014850,P0434,1,150.29,150.29
I026094,O014851,P0409,1,44.37,44.37
I026095,O014851,P0088,1,18.99,18.99
I026096,O014852,P0127,1,396.78,396.78
I026097,O014852,P0271,2,34.63,69.26
I026098,O014852,P0293,1,121.49,121.49
I026099,O014853,P0419,1,193.39,193.39
I026100,O014853,P0120,3,168.35,505.05
I026101,O014853,P0103,1,217.52,217.52
I026102,O014853,P0087,2,1480.59,2961.18
I026103,O014854,P0206,1,172.28,172.28
I026104,O014854,P0473,1,141.14,141.14
I026105,O014855,P0370,1,313.74,313.74
I026106,O014856,P0110,1,1331.64,1331.64
I026107,O014856,P0397,1,107.58,107.58
I026108,O014856,P0230,1,116.71,116.71
I026109,O014857,P0287,1,149.31,149.31
I026110,O014858,P0399,2,857.69,1715.38
I026111,O014858,P0314,1,171.78,171.78
I026112,O014859,P0035,1,1226.6,1226.6
I026113,O014860,P0239,1,213.26,213.26
I026114,O014861,P0449,1,156.11,156.11
I026115,O014862,P0467,1,12.25,12.25
I026116,O014862,P0018,1,147.45,147.45
I026117,O014863,P0454,1,409.17,409.17
I026118,O014864,P0167,1,120.95,120.95
I026119,O014865,P0288,1,62.15,62.15
I026120,O014866,P0473,2,141.14,282.28
I026121,O014866,P0287,1,149.31,149.31
I026122,O014867,P0300,1,61.13,61.13
I026123,O014867,P0148,1,191.33,191.33
I026124,O014867,P0479,1,89.49,89.49
I026125,O014868,P0289,2,382.66,765.32
I026126,O014868,P0224,1,359.73,359.73
I026127,O014868,P0292,1,152.64,152.64
I026128,O014869,P0149,1,156.93,156.93
I026129,O014870,P0414,1,80.78,80.78
I026130,O014870,P0249,1,18.94,18.94
I026131,O014870,P0083,2,177.96,355.92
I026132,O014870,P0117,1,500.73,500.73
I026133,O014871,P0075,1,1316.62,1316.62
I026134,O014871,P0014,1,11.59,11.59
I026135,O014871,P0141,1,1129.6,1129.6
I026136,O014872,P0307,1,45.38,45.38
I026137,O014872,P0198,1,27.4,27.4
I026138,O014872,P0466,1,345.74,345.74
I026139,O014873,P0277,1,190.61,190.61
I026140,O014873,P0408,1,358.14,358.14
I026141,O014874,P0088,2,18.99,37.98
I026142,O014875,P0295,1,149.36,149.36
I026143,O014875,P0344,2,11.12,22.24
I026144,O014876,P0058,1,450.14,450.14
I026145,O014877,P0222,1,280.44,280.44
I026146,O014878,P0278,1,998.12,998.12
I026147,O014878,P0101,1,171.59,171.59
I026148,O014879,P0023,1,60.27,60.27
I026149,O014880,P0021,1,225.3,225.3
I026150,O014880,P0444,1,96.0,96.0
I026151,O014881,P0339,1,217.58,217.58
I026152,O014882,P0112,1,457.9,457.9
I026153,O014883,P0427,2,46.5,93.0
I026154,O014883,P0381,1,77.03,77.03
I026155,O014884,P0197,1,11.97,11.97
I026156,O014885,P0461,1,179.86,179.86
I026157,O014886,P0344,2,11.12,22.24
I026158,O014887,P0202,1,458.33,458.33
I026159,O014888,P0135,1,28.88,28.88
I026160,O014888,P0449,1,156.11,156.11
I026161,O014888,P0357,1,91.59,91.59
I026162,O014889,P0202,1,458.33,458.33
I026163,O014890,P0298,1,15.01,15.01
I026164,O014890,P0233,1,46.78,46.78
I026165,O014891,P0042,1,257.76,257.76
I026166,O014892,P0100,1,24.68,24.68
I026167,O014893,P0408,3,358.14,1074.42
I026168,O014893,P0401,1,207.16,207.16
I026169,O014893,P0493,1,301.89,301.89
I026170,O014894,P0105,1,286.77,286.77
I026171,O014895,P0171,1,413.86,413.86
I026172,O014896,P0397,1,107.58,107.58
I026173,O014896,P0391,3,49.62,148.86
I026174,O014897,P0482,1,31.38,31.38
I026175,O014898,P0092,1,106.86,106.86
I026176,O014899,P0291,3,458.94,1376.82
I026177,O014899,P0389,1,136.66,136.66
I026178,O014899,P0331,1,60.8,60.8
I026179,O014900,P0356,2,180.38,360.76
I026180,O014900,P0335,1,926.62,926.62
I026181,O014901,P0381,1,77.03,77.03
I026182,O014902,P0415,1,41.88,41.88
I026183,O014902,P0454,1,430.04,430.04
I026184,O014903,P0225,1,178.35,178.35
I026185,O014903,P0183,1,298.68,298.68
I026186,O014904,P0359,1,312.92,312.92
I026187,O014904,P0452,2,28.98,57.96
I026188,O014905,P0179,1,370.32,370.32
I026189,O014906,P0239,1,213.26,213.26
I026190,O014907,P0047,1,749.76,749.76
I026191,O014907,P0311,1,17.55,17.55
I026192,O014908,P0035,1,1226.6,1226.6
I026193,O014909,P0117,1,500.73,500.73
I026194,O014910,P0030,1,387.95,387.95
I026195,O014911,P0347,1,420.23,420.23
I026196,O014912,P0050,1,624.56,624.56
I026197,O014912,P0233,1,46.78,46.78
I026198,O014913,P0136,1,47.43,47.43
I026199,O014914,P0473,2,149.51,299.02
I026200,O014914,P0194,1,72.49,72.49
I026201,O014915,P0043,3,122.45,367.35
I026202,O014916,P0189,1,221.1,221.1
I026203,O014917,P0333,1,1297.6,1297.6
I026204,O014917,P0267,1,123.26,123.26
I026205,O014918,P0048,1,55.69,55.69
I026206,O014918,P0414,1,80.78,80.78
I026207,O014919,P0276,2,235.47,470.94
I026208,O014919,P0007,1,182.15,182.15
I026209,O014920,P0062,1,43.01,43.01
I026210,O014920,P0054,1,1014.18,1014.18
I026211,O014920,P0491,3,51.48,154.44
I026212,O014920,P0142,1,151.05,151.05
I026213,O014921,P0072,2,792.42,1584.84
I026214,O014922,P0072,2,792.42,1584.84
I026215,O014923,P0332,1,115.59,115.59
I026216,O014924,P0182,1,1012.72,1012.72
I026217,O014925,P0056,1,16.17,16.17
I026218,O014925,P0052,1,263.84,263.84
I026219,O014926,P0194,1,72.49,72.49
I026220,O014927,P0154,1,860.24,860.24
I026221,O014928,P0098,1,121.0,121.0
I026222,O014929,P0072,1,792.42,792.42
I026223,O014929,P0211,1,310.46,310.46
I026224,O014929,P0053,2,420.56,841.12
I026225,O014930,P0189,1,221.1,221.1
I026226,O014931,P0433,1,18.48,18.48
I026227,O014931,P0205,1,248.7,248.7
I026228,O014931,P0218,2,139.49,278.98
I026229,O014932,P0456,1,209.37,209.37
I026230,O014932,P0367,1,303.39,303.39
I026231,O014933,P0411,1,72.69,72.69
I026232,O014934,P0001,2,23.39,46.78
I026233,O014934,P0293,1,121.49,121.49
I026234,O014935,P0103,1,217.52,217.52
I026235,O014935,P0270,1,43.08,43.08
I026236,O014935,P0347,2,420.23,840.46
I026237,O014936,P0025,1,410.99,410.99
I026238,O014936,P0405,1,1026.48,1026.48
I026239,O014937,P0271,2,34.63,69.26
I026240,O014938,P0326,1,387.87,387.87
I026241,O014938,P0207,1,1435.52,1435.52
I026242,O014938,P0396,1,102.12,102.12
I026243,O014939,P0255,1,1081.13,1081.13
I026244,O014940,P0471,1,436.64,436.64
I026245,O014940,P0312,2,369.69,739.38
I026246,O014940,P0146,1,134.21,134.21
I026247,O014941,P0026,1,146.77,146.77
I026248,O014941,P0331,2,60.8,121.6
I026249,O014942,P0015,1,124.43,124.43
I026250,O014942,P0017,1,48.04,48.04
I026251,O014942,P0027,1,30.61,30.61
I026252,O014943,P0180,2,772.06,1544.12
I026253,O014943,P0265,2,1040.34,2080.68
I026254,O014943,P0284,1,1290.67,1290.67
I026255,O014944,P0489,1,388.59,388.59
I026256,O014944,P0278,1,998.12,998.12
I026257,O014945,P0022,1,1185.31,1185.31
I026258,O014945,P0227,1,311.57,311.57
I026259,O014946,P0421,1,345.41,345.41
I026260,O014946,P0345,1,79.7,79.7
I026261,O014947,P0296,1,30.2,30.2
I026262,O014948,P0057,1,183.49,183.49
I026263,O014949,P0034,2,1020.33,2040.66
I026264,O014949,P0254,1,25.8,25.8
I026265,O014950,P0050,1,581.6,581.6
I026266,O014951,P0399,1,857.69,857.69
I026267,O014951,P0178,1,54.59,54.59
I026268,O014951,P0086,1,161.4,161.4
I026269,O014952,P0099,1,210.92,210.92
I026270,O014953,P0109,2,378.8,757.6
I026271,O014953,P0482,1,31.38,31.38
I026272,O014954,P0038,1,413.41,413.41
I026273,O014954,P0100,1,24.68,24.68
I026274,O014955,P0198,1,27.4,27.4
I026275,O014955,P0266,1,379.79,379.79
I026276,O014956,P0015,1,124.43,124.43
I026277,O014956,P0363,1,289.69,289.69
I026278,O014957,P0360,1,48.84,48.84
I026279,O014958,P0332,1,115.59,115.59
I026280,O014959,P0185,1,146.37,146.37
I026281,O014960,P0262,1,297.39,297.39
I026282,O014961,P0270,1,43.08,43.08
I026283,O014962,P0173,1,273.27,273.27
I026284,O014963,P0392,1,49.1,49.1
I026285,O014964,P0065,2,29.8,59.6
I026286,O014964,P0250,1,246.09,246.09
I026287,O014964,P0158,1,48.62,48.62
I026288,O014965,P0279,1,57.89,57.89
I026289,O014966,P0105,1,286.77,286.77
I026290,O014967,P0338,1,1155.1,1155.1
I026291,O014968,P0021,1,225.3,225.3
I026292,O014968,P0185,1,146.37,146.37
I026293,O014968,P0374,1,240.7,240.7
I026294,O014969,P0006,1,221.11,221.11
I026295,O014970,P0004,2,159.82,319.64
I026296,O014970,P0271,1,34.63,34.63
I026297,O014971,P0179,1,370.32,370.32
I026298,O014971,P0224,1,359.73,359.73
I026299,O014972,P0452,1,28.98,28.98
I026300,O014973,P0162,2,159.25,318.5
I026301,O014973,P0478,2,1372.06,2744.12
I026302,O014974,P0284,2,1374.9,2749.8
I026303,O014975,P0362,2,48.59,97.18
I026304,O014976,P0372,1,42.86,42.86
I026305,O014977,P0405,1,1026.48,1026.48
I026306,O014977,P0227,1,311.57,311.57
I026307,O014978,P0129,1,192.56,192.56
I026308,O014978,P0391,1,49.62,49.62
I026309,O014979,P0164,2,87.77,175.54
I026310,O014980,P0052,2,263.84,527.68
I026311,O014980,P0390,1,333.06,333.06
I026312,O014980,P0022,1,1185.31,1185.31
I026313,O014980,P0215,1,378.1,378.1
I026314,O014981,P0104,1,20.15,20.15
I026315,O014982,P0166,2,310.56,621.12
I026316,O014982,P0295,1,149.36,149.36
I026317,O014983,P0210,1,100.19,100.19
I026318,O014983,P0078,1,263.47,263.47
I026319,O014983,P0463,1,39.37,39.37
I026320,O014984,P0130,1,702.06,702.06
I026321,O014984,P0226,1,23.9,23.9
I026322,O014984,P0441,1,186.95,186.95
I026323,O014984,P0330,1,565.18,565.18
I026324,O014985,P0147,3,172.12,516.36
I026325,O014985,P0158,1,48.62,48.62
I026326,O014985,P0244,1,297.1,297.1
I026327,O014986,P0169,1,93.68,93.68
I026328,O014987,P0349,1,300.45,300.45
I026329,O014988,P0047,1,749.76,749.76
I026330,O014989,P0032,1,205.49,205.49
I026331,O014989,P0011,1,164.09,164.09
I026332,O014990,P0183,1,298.68,298.68
I026333,O014991,P0453,1,950.79,950.79
I026334,O014991,P0499,1,57.29,57.29
I026335,O014992,P0498,1,187.22,187.22
I026336,O014992,P0206,1,172.28,172.28
I026337,O014993,P0085,2,30.11,60.22
I026338,O014994,P0063,1,130.59,130.59
I026339,O014995,P0090,1,253.19,253.19
I026340,O014995,P0313,1,1035.51,1035.51
I026341,O014996,P0073,1,126.73,126.73
I026342,O014996,P0149,2,156.93,313.86
I026343,O014997,P0298,1,15.01,15.01
I026344,O014998,P0424,2,160.18,320.36
I026345,O014999,P0012,1,677.23,677.23
I026346,O014999,P0182,3,1012.72,3038.16
I026347,O015000,P0418,3,145.69,437.07
I026348,O015001,P0204,1,1558.56,1558.56
I026349,O015002,P0132,1,195.2,195.2
