order_id,customer_id,order_date,total,channel,region
O011562,C07530,2024-07-20,340.08,store,East
O011563,C01580,2024-01-28,248.85,store,West
O011564,C06064,2024-12-03,254.75,store,East
O011565,C07438,2023-08-22,439.76,web,West
O011566,C05685,2024-07-15,114.88,web,South
O011567,C04325,2023-11-26,98.83,web,West
O011568,C04969,2023-12-24,82.45,store,East
O011569,C01409,2024-01-03,264.12,web,West
O011570,C07174,2024-08-01,401.42,store,East
O011571,C00771,2023-12-06,351.34,store,West
O011572,C05856,2023-05-21,89.69,store,North
O011573,C05460,2024-12-30,558.05,store,West
O011574,C02161,2023-07-11,68.42,store,East
O011575,C01511,2024-03-28,107.3,web,East
O011576,C01141,2024-11-12,144.15,store,East
O011577,C06218,2023-09-20,242.81,store,West
O011578,C07017,2024-06-09,214.83,store,East
O011579,C06569,2023-09-11,356.43,web,South
O011580,C03132,2024-02-27,392.35,store,West
O011581,C04219,2023-04-10,458.26,store,West
O011582,C02666,2024-10-01,323.24,web,West
O011583,C07799,2024-12-10,166.86,store,West
O011584,C00973,2023-09-30,279.72,store,West
O011585,C01639,2023-04-02,337.68,web,East
O011586,C03698,2023-10-14,132.68,store,North
O011587,C02927,2023-05-21,237.51,store,South
O011588,C05368,2023-12-11,193.67,store,South
O011589,C07768,2023-04-08,340.58,web,East
O011590,C02080,2024-10-13,91.42,store,North
O011591,C01634,2023-03-02,419.35,store,South
O011592,C00402,2024-11-29,93.03,store,North
O011593,C05195,2024-11-19,424.33,store,East
O011594,C02753,2024-05-17,112.4,web,East
O011595,C00368,2024-01-16,398.54,web,South
O011596,C01582,2024-11-16,439.68,web,East
O011597,C02197,2024-12-04,310.17,store,South
O011598,C01213,2023-09-23,457.23,store,West
O011599,C04081,2023-06-06,181.67,store,East
O011600,C02508,2023-12-06,200.88,web,East
O011601,C01757,2024-03-21,410.87,store,West
O011602,C04143,2024-12-23,483.1,web,South
O011603,C01757,2024-06-20,187.34,store,West
O011604,C02965,2023-01-26,53.57,web,North
O011605,C04373,2023-12-23,73.39,store,East
O011606,C07300,2024-06-23,270.17,web,East
O011607,C01890,2024-10-19,285.09,store,West
O011608,C01636,2024-09-05,269.2,web,West
O011609,C05764,2024-12-19,289.48,web,North
O011610,C01865,2023-04-04,268.05,store,South
O011611,C02201,2024-08-13,251.74,store,East
O011612,C03527,2023-08-30,564.21,store,West
O011613,C03614,2024-12-06,195.37,web,North
O011614,C06638,2024-09-27,195.41,web,East
O011615,C06967,2024-08-06,144.93,store,East
O011616,C07773,2024-01-14,228.74,store,West
O011617,C06479,2023-02-12,296.93,store,West
O011618,C05621,2023-02-09,472.79,web,East
O011619,C04243,2024-04-11,376.3,referral,North
O011620,C05809,2023-08-22,459.83,web,West
O011621,C01348,2024-01-15,148.31,store,North
O011622,C04074,2023-06-08,161.78,store,North
O011623,C00257,2024-07-16,186.66,store,West
O011624,C00257,2023-11-29,485.26,store,West
O011625,C04127,2024-03-05,287.49,store,West
O011626,C01298,2024-12-18,420.03,store,South
O011627,C00086,2024-05-04,416.15,store,South
O011628,C00947,2024-05-29,448.47,store,South
O011629,C05097,2023-10-15,142.6,store,West
O011630,C06029,2024-07-24,282.96,store,West
O011631,C07436,2024-10-05,316.64,store,West
O011632,C06637,2024-09-18,281.07,store,West
O011633,C04012,2023-01-09,434.3,web,East
O011634,C06377,2023-01-23,471.82,web,South
O011635,C07571,2024-11-04,149.54,web,North
O011636,C05281,2023-10-23,76.05,web,South
O011637,C02462,2024-05-28,381.1,store,East
O011638,C05984,2023-04-22,279.28,store,West
O011639,C07880,2024-07-09,472.44,store,West
O011640,C01989,2023-04-04,369.19,store,West
O011641,C01884,2023-02-20,190.57,store,North
O011642,C01713,2024-09-13,289.06,store,West
O011643,C06131,2023-12-24,454.34,store,West
O011644,C07045,2024-05-21,431.73,web,South
O011645,C00218,2024-08-20,260.24,store,East
O011646,C07274,2023-10-22,149.81,store,South
O011647,C06317,2024-08-31,97.86,store,West
O011648,C05738,2023-04-15,127.26,store,South
O011649,C07865,2023-01-07,248.96,store,East
O011650,C01342,2024-01-19,372.46,store,East
O011651,C06538,2023-04-08,127.29,store,West
O011652,C03909,2024-04-18,357.2,store,East
O011653,C03693,2023-01-16,187.09,web,South
O011654,C00675,2024-10-25,331.64,store,West
O011655,C03219,2023-09-03,268.8,store,East
O011656,C04609,2024-06-10,442.83,store,North
O011657,C06828,2023-07-07,466.06,store,South
O011658,C07566,2024-05-29,223.24,store,West
O011659,C04107,2024-12-24,216.26,store,South
O011660,C07400,2024-08-18,325.81,web,South
O011661,C04834,2023-12-16,181.96,store,East
O011662,C06218,2023-10-08,313.6,store,West
O011663,C02543,2024-09-20,235.26,web,South
O011664,C03637,2024-06-19,264.44,web,East
O011665,C02527,2024-06-22,405.99,web,East
O011666,C04231,2023-09-08,99.81,store,East
O011667,C04292,2023-05-10,116.93,store,East
O011668,C04481,2024-11-17,101.68,store,South
O011669,C02371,2023-05-06,329.82,store,East
O011670,C00667,2024-11-24,440.44,store,South
O011671,C03887,2023-08-15,455.9,referral,West
O011672,C03223,2023-09-17,285.41,store,South
O011673,C00352,2023-11-20,341.76,store,West
O011674,C00598,2024-11-11,360.67,store,East
O011675,C06753,2024-10-15,257.45,store,East
O011676,C02389,2024-01-31,343.54,store,North
O011677,C04967,2024-04-21,209.21,store,East
O011678,C04242,2023-10-06,332.35,store,West
O011679,C03512,2023-07-29,273.34,web,East
O011680,C03489,2023-05-08,122.4,web,South
O011681,C01403,2023-12-05,430.25,web,East
O011682,C00632,2023-01-15,169.65,store,West
O011683,C02674,2023-10-26,96.95,store,West
O011684,C05315,2023-09-26,423.85,store,East
O011685,C01036,2024-05-01,439.16,store,South
O011686,C00704,2024-10-04,71.67,web,West
O011687,C02211,2023-11-04,471.74,web,North
O011688,C06801,2023-12-03,81.53,web,North
O011689,C03155,2024-07-13,143.95,referral,South
O011690,C02662,2024-01-11,52.84,referral,West
O011691,C06239,2023-03-26,56.59,store,East
O011692,C00805,2024-01-27,88.22,store,South
O011693,C00592,2024-09-12,448.44,store,West
O011694,C01036,2023-05-07,75.7,store,South
O011695,C07894,2024-09-10,385.19,web,East
O011696,C00719,2024-06-23,306.96,web,North
O011697,C01744,2024-07-13,404.43,store,South
O011698,C07720,2024-01-02,424.54,web,South
O011699,C02185,2023-11-11,240.07,web,East
O011700,C02352,2023-02-25,118.53,store,South
O011701,C07113,2023-07-20,50.67,store,North
O011702,C05790,2024-05-29,449.76,web,South
O011703,C07346,2024-01-25,295.0,web,South
O011704,C02013,2023-09-27,281.31,store,North
O011705,C07898,2023-12-26,383.4,store,North
O011706,C07445,2023-08-26,197.49,store,East
O011707,C02357,2024-10-11,497.08,web,South
O011708,C05220,2023-11-11,305.65,store,East
O011709,C06878,2024-06-27,81.99,store,North
O011710,C03217,2024-06-16,127.8,store,East
O011711,C06529,2023-05-17,184.45,store,South
O011712,C06407,2023-01-29,119.82,store,West
O011713,C05720,2024-03-08,458.72,web,West
O011714,C03405,2024-06-13,256.08,store,South
O011715,C07481,2023-07-11,238.38,web,East
O011716,C05631,2024-03-09,389.46,store,West
O011717,C04785,2023-12-13,420.94,store,East
O011718,C05904,2023-03-13,168.01,web,South
O011719,C04656,2024-01-10,71.28,store,West
O011720,C02000,2024-05-18,114.01,store,West
O011721,C07524,2023-05-07,437.12,web,South
O011722,C02765,2024-11-20,237.55,store,South
O011723,C05745,2023-01-09,150.84,web,West
O011724,C07519,2024-10-04,494.07,web,East
O011725,C00221,2023-03-27,148.22,store,North
O011726,C07873,2024-11-03,411.5,store,South
O011727,C00053,2023-09-30,499.87,store,North
O011728,C03783,2023-09-17,113.28,web,South
O011729,C02528,2023-03-17,874.76,web,West
O011730,C00426,2023-10-25,425.34,store,East
O011731,C01929,2023-02-20,464.31,web,South
O011732,C01402,2024-03-09,183.0,store,West
O011733,C02616,2024-02-15,85.5,store,East
O011734,C03437,2024-04-20,67.27,web,East
O011735,C02517,2024-09-24,211.02,store,East
O011736,C03534,2024-06-07,118.59,store,West
O011737,C06139,2024-04-25,213.6,store,South
O011738,C02320,2024-07-27,453.98,web,West
O011739,C03331,2023-11-04,154.68,web,South
O011740,C06947,2024-11-14,312.29,store,West
O011741,C07145,2024-10-03,489.77,store,South
O011742,C06708,2024-10-15,220.92,web,East
O011743,C01379,2023-11-30,146.42,referral,North
O011744,C06572,2024-10-05,476.0,referral,North
O011745,C02961,2023-09-20,311.16,store,East
O011746,C00923,2024-04-30,74.59,store,East
O011747,C03158,2024-07-03,108.14,web,West
O011748,C04818,2023-06-28,311.39,web,North
O011749,C02070,2023-08-22,267.51,referral,North
O011750,C01209,2024-06-22,251.63,store,South
O011751,C00930,2023-08-26,296.23,store,North
O011752,C06268,2024-07-09,213.45,store,West
O011753,C07853,2023-07-22,425.16,web,West
O011754,C03681,2024-12-18,475.77,store,West
O011755,C00022,2023-11-12,191.72,store,South
O011756,C05513,2024-03-27,355.39,web,South
O011757,C04239,2024-06-26,220.58,store,East
O011758,C05816,2024-12-28,120.52,web,West
O011759,C06839,2024-08-04,144.35,store,West
O011760,C07241,2023-03-31,158.94,store,North
O011761,C00710,2024-07-06,271.62,web,South
O011762,C05334,2024-06-12,167.95,store,North
O011763,C04934,2024-10-14,281.61,store,East
O011764,C06256,2024-06-11,50.05,web,North
O011765,C02756,2023-03-29,190.48,web,East
O011766,C03301,2023-08-10,225.6,store,East
O011767,C06930,2023-04-01,330.16,web,East
O011768,C00263,2023-12-28,71.37,referral,South
O011769,C00729,2023-08-28,465.36,store,East
O011770,C01350,2024-08-09,189.77,web,North
O011771,C01378,2024-10-25,272.72,web,East
O011772,C04500,2024-04-06,362.76,web,South
O011773,C01159,2023-06-03,215.85,store,South
O011774,C02754,2023-01-26,333.44,web,South
O011775,C05782,2023-04-17,272.05,referral,West
O011776,C03938,2024-07-08,263.45,store,East
O011777,C06878,2023-06-30,132.66,store,North
O011778,C01119,2023-04-30,226.59,web,North
O011779,C05493,2023-08-27,143.13,store,West
O011780,C07248,2024-11-12,405.87,web,West
O011781,C00931,2023-12-26,109.7,store,East
O011782,C00057,2023-05-01,69.14,web,East
O011783,C01720,2024-10-27,227.01,store,South
O011784,C05329,2024-09-22,57.04,web,East
O011785,C05723,2024-12-15,210.99,web,West
O011786,C06541,2024-01-03,401.21,store,East
O011787,C00402,2024-07-15,409.68,store,North
O011788,C04464,2023-02-06,220.74,web,South
O011789,C06799,2023-07-31,329.14,store,East
O011790,C07606,2024-07-03,329.3,web,West
O011791,C00338,2023-08-20,245.14,web,East
O011792,C01998,2024-12-13,293.1,store,North
O011793,C06534,2024-06-12,330.7,store,East
O011794,C04020,2024-11-08,248.3,web,West
O011795,C02132,2023-05-21,475.52,web,West
O011796,C03958,2023-03-02,439.15,store,North
O011797,C03898,2024-05-01,365.95,store,North
O011798,C05757,2023-10-31,304.23,store,East
O011799,C06878,2024-02-16,361.14,store,North
O011800,C01406,2024-03-01,423.52,store,East
O011801,C05949,2024-12-05,102.39,store,East
O011802,C07979,2023-03-14,99.89,store,West
O011803,C07354,2023-08-13,220.18,web,North
O011804,C06847,2024-07-11,474.64,store,East
O011805,C05255,2023-12-29,111.29,web,West
O011806,C00405,2023-03-02,280.74,store,East
O011807,C05894,2024-03-10,151.53,store,North
O011808,C07523,2023-05-26,119.1,referral,East
O011809,C04698,2024-08-26,444.35,store,South
O011810,C03820,2024-03-31,362.06,store,East
O011811,C06930,2024-06-11,340.08,web,East
O011812,C00943,2024-02-04,307.23,web,North
O011813,C00772,2023-06-06,373.7,store,West
O011814,C00371,2024-11-03,393.03,web,West
O011815,C02587,2024-05-11,216.64,store,West
O011816,C07139,2023-02-11,226.88,web,West
O011817,C02466,2024-02-17,138.53,store,East
O011818,C00154,2024-07-07,438.24,web,North
O011819,C04234,2024-10-09,110.61,store,West
O011820,C00848,2024-10-17,297.0,store,South
O011821,C03507,2024-05-17,63.42,store,North
O011822,C04168,2023-10-20,278.91,store,South
O011823,C06507,2024-07-21,436.47,store,North
O011824,C01788,2023-12-17,467.2,store,West
O011825,C05393,2024-07-08,429.56,store,West
O011826,C05522,2023-05-13,393.67,referral,West
O011827,C00096,2023-07-05,121.33,referral,North
O011828,C04030,2024-09-06,318.79,web,East
O011829,C04444,2023-09-25,104.94,store,West
O011830,C06042,2024-07-11,86.34,store,West
O011831,C07374,2024-09-23,54.96,store,East
O011832,C05800,2024-11-09,151.15,web,South
O011833,C04540,2023-04-18,384.13,store,West
O011834,C06959,2024-09-29,266.1,web,East
O011835,C02077,2024-06-09,124.56,store,West
O011836,C04571,2023-12-06,161.69,store,North
O011837,C03018,2024-06-14,169.97,web,North
O011838,C00908,2024-01-06,420.15,web,East
O011839,C02424,2024-08-26,175.71,store,East
O011840,C00352,2024-03-03,145.35,store,West
O011841,C06842,2024-07-01,240.88,store,East
O011842,C05915,2023-06-08,447.89,store,East
O011843,C01538,2024-03-30,386.05,store,South
O011844,C00574,2024-12-29,351.1,store,West
O011845,C06252,2024-04-12,463.68,web,North
O011846,C00751,2023-10-08,408.72,store,East
O011847,C05655,2024-03-13,201.41,store,East
O011848,C04454,2024-02-11,74.78,store,South
O011849,C00438,2024-05-14,93.38,store,West
O011850,C00924,2023-04-08,221.5,store,South
O011851,C07123,2023-08-03,210.01,web,East
O011852,C00614,2024-06-20,429.19,web,West
O011853,C01510,2023-11-26,491.81,store,West
O011854,C01794,2023-05-20,480.94,store,West
O011855,C02149,2023-01-02,345.83,store,North
O011856,C05804,2024-11-16,231.98,store,East
O011857,C05088,2023-04-11,216.73,store,North
O011858,C07769,2023-08-25,60.9,store,East
O011859,C06261,2024-02-04,441.17,store,East
O011860,C05606,2023-01-30,455.99,store,West
O011861,C03233,2023-11-17,141.9,web,West
O011862,C03217,2024-09-24,208.36,store,East
O011863,C02380,2023-11-02,328.59,store,South
O011864,C01273,2024-10-12,182.51,web,South
O011865,C07857,2024-04-27,209.16,store,North
O011866,C03561,2024-11-19,257.36,web,East
O011867,C01100,2024-11-29,213.52,web,East
O011868,C05017,2023-06-29,98.88,store,South
O011869,C01092,2023-08-19,377.5,store,West
O011870,C06669,2024-08-07,121.84,web,East
O011871,C02362,2023-01-02,435.68,store,North
O011872,C03640,2024-06-30,196.04,web,East
O011873,C01896,2024-03-09,165.06,store,West
O011874,C06619,2023-01-26,369.69,store,South
O011875,C00677,2023-12-21,397.61,store,West
O011876,C03098,2024-12-04,190.25,store,South
O011877,C00876,2024-09-24,455.83,store,West
O011878,C03677,2024-04-26,348.87,store,East
O011879,C01272,2023-10-05,107.79,store,East
O011880,C03284,2023-11-01,115.07,store,West
O011881,C06773,2023-03-14,151.32,referral,East
O011882,C04852,2023-03-12,402.09,store,East
O011883,C02545,2023-07-30,471.0,web,North
O011884,C00598,2023-04-21,398.11,store,East
O011885,C04380,2023-06-12,61.09,store,North
O011886,C06317,2023-04-01,116.75,store,West
O011887,C04370,2023-07-27,288.65,web,South
O011888,C04656,2024-05-03,309.59,store,West
O011889,C06975,2023-01-26,427.31,store,West
O011890,C07441,2024-12-16,212.59,referral,North
O011891,C04675,2024-09-19,437.6,store,East
O011892,C07857,2023-06-18,121.73,store,North
O011893,C00857,2024-02-23,137.39,store,West
O011894,C06812,2023-04-18,178.81,web,East
O011895,C06608,2023-01-03,160.19,referral,East
O011896,C04290,2024-09-12,402.43,store,West
O011897,C05432,2024-06-18,203.23,store,North
O011898,C02749,2024-03-20,100.5,web,East
O011899,C03186,2023-01-07,282.96,store,North
O011900,C06135,2023-12-28,106.95,web,South
O011901,C00027,2023-11-30,420.59,store,South
O011902,C01531,2024-09-08,199.56,store,West
O011903,C02314,2023-06-24,272.44,web,West
O011904,C05748,2023-12-09,447.72,web,South
O011905,C01208,2023-05-08,230.65,web,South
O011906,C01790,2023-01-14,93.33,web,West
O011907,C03170,2024-02-20,439.41,store,West
O011908,C03414,2023-03-22,111.81,web,West
O011909,C03686,2024-06-28,388.31,web,East
O011910,C02645,2023-06-06,248.55,store,West
O011911,C04669,2023-05-30,396.65,store,East
O011912,C02908,2023-04-15,96.53,store,East
O011913,C01106,2024-06-29,384.35,store,West
O011914,C04321,2023-11-23,323.64,store,East
O011915,C02496,2024-01-23,151.26,store,West
O011916,C01221,2024-02-29,511.04,web,West
O011917,C06082,2023-07-27,436.56,store,South
O011918,C00343,2023-06-27,292.53,store,West
O011919,C04064,2024-05-27,110.06,store,East
O011920,C04089,2024-02-19,390.09,web,East
O011921,C01443,2024-03-13,105.69,store,West
O011922,C03455,2024-03-09,208.41,web,North
O011923,C05706,2024-01-31,97.19,store,West
O011924,C05673,2024-06-26,228.36,store,West
O011925,C03092,2024-06-24,435.41,store,South
O011926,C01841,2024-06-24,400.17,store,North
O011927,C07894,2024-10-19,459.45,web,East
O011928,C06599,2023-11-19,292.98,store,East
O011929,C00842,2023-01-17,344.93,store,North
O011930,C06795,2024-10-08,334.55,store,West
O011931,C04750,2023-02-02,72.42,web,East
O011932,C02770,2024-02-03,322.78,store,East
O011933,C02346,2023-04-03,261.96,store,East
O011934,C00170,2023-08-11,212.18,store,West
O011935,C04425,2024-03-26,121.62,referral,South
O011936,C05879,2024-03-11,106.34,referral,South
O011937,C06045,2024-08-25,278.24,store,West
O011938,C04174,2023-06-29,125.24,web,North
O011939,C00667,2023-01-30,387.16,store,South
O011940,C05942,2024-05-09,397.7,store,West
O011941,C06550,2023-10-07,179.72,web,South
O011942,C06436,2024-05-14,327.83,referral,East
O011943,C00895,2024-03-21,78.09,store,West
O011944,C02975,2024-12-18,458.3,web,South
O011945,C02248,2023-05-18,331.88,web,South
O011946,C03673,2024-08-15,209.81,store,West
O011947,C04422,2024-09-09,298.33,store,East
O011948,C05380,2024-03-13,207.34,referral,South
O011949,C01395,2024-07-16,86.44,web,East
O011950,C00573,2023-07-09,168.0,store,West
O011951,C00643,2023-11-30,54.66,store,West
O011952,C05119,2023-11-27,397.64,web,North
O011953,C06771,2024-07-19,484.98,web,North
O011954,C00257,2024-09-23,187.8,store,West
O011955,C02648,2023-05-20,372.7,web,South
O011956,C01897,2023-10-28,285.61,web,South
O011957,C01665,2024-12-03,59.56,store,East
O011958,C06145,2024-09-12,488.53,referral,East
O011959,C06804,2024-07-22,483.12,store,West
O011960,C07368,2024-08-15,450.37,web,East
O011961,C06732,2023-09-07,191.73,web,West
O011962,C07822,2024-12-26,110.26,store,North
O011963,C05169,2023-03-19,191.65,store,East
O011964,C01226,2024-12-16,381.63,web,North
O011965,C06837,2024-05-04,265.06,web,East
O011966,C04139,2024-09-05,462.63,store,West
O011967,C02425,2024-08-19,58.77,web,South
O011968,C03241,2023-01-27,482.69,store,West
O011969,C04788,2024-07-14,481.11,store,North
O011970,C00939,2023-09-22,402.95,store,East
O011971,C07557,2024-01-26,278.28,web,North
O011972,C02834,2024-09-08,211.21,store,West
O011973,C06527,2024-10-01,480.01,store,East
O011974,C06775,2023-02-12,360.09,store,South
O011975,C00293,2023-04-03,393.98,store,West
O011976,C03076,2023-06-13,413.71,store,East
O011977,C03543,2023-07-11,437.22,web,South
O011978,C03332,2023-10-04,275.65,store,West
O011979,C00235,2024-06-21,480.42,store,West
O011980,C05620,2024-01-17,182.8,web,West
O011981,C00363,2024-02-02,405.82,store,West
O011982,C03836,2024-04-03,107.17,web,West
O011983,C04321,2024-10-30,215.77,store,East
O011984,C07736,2024-03-12,249.87,store,East
O011985,C07076,2023-01-18,299.33,store,East
O011986,C02774,2024-10-18,83.94,web,West
O011987,C03542,2024-10-15,227.98,web,West
O011988,C06051,2023-05-09,190.33,store,South
